,Date,Year,Month,Day
4169,2018-11-01,2018,11,01
4170,2018-11-02,2018,11,02
4171,2018-11-03,2018,11,03
4172,2018-11-04,2018,11,04
4173,2018-11-05,2018,11,05
4174,2018-11-06,2018,11,06
4175,2018-11-08,2018,11,08
4176,2018-11-09,2018,11,09
4177,2018-11-12,2018,11,12
4178,2018-11-14,2018,11,14
4179,2018-11-15,2018,11,15
4180,2018-11-16,2018,11,16
4181,2018-11-17,2018,11,17
4182,2018-11-18,2018,11,18
4183,2018-11-19,2018,11,19
4184,2018-11-20,2018,11,20
4185,2018-11-21,2018,11,21
4186,2018-11-22,2018,11,22
4187,2018-11-24,2018,11,24
4188,2018-11-26,2018,11,26
4189,2018-11-27,2018,11,27
4190,2018-11-28,2018,11,28
4191,2018-11-29,2018,11,29
4192,2018-11-30,2018,11,30
4193,2018-12-02,2018,12,02
4194,2018-12-03,2018,12,03
4195,2018-12-04,2018,12,04
4196,2018-12-07,2018,12,07
4197,2018-12-08,2018,12,08
4198,2018-12-10,2018,12,10
4199,2018-12-12,2018,12,12
4200,2018-12-14,2018,12,14
4201,2018-12-15,2018,12,15
4202,2018-12-16,2018,12,16
4203,2018-12-17,2018,12,17
4204,2018-12-18,2018,12,18
4205,2018-12-19,2018,12,19
4206,2018-12-20,2018,12,20
4207,2018-12-22,2018,12,22
4208,2018-12-23,2018,12,23
4209,2018-12-24,2018,12,24
4210,2018-12-25,2018,12,25
4211,2018-12-26,2018,12,26
4212,2018-12-27,2018,12,27
4213,2018-12-28,2018,12,28
4214,2018-12-30,2018,12,30
4215,2018-12-31,2018,12,31
4216,2019-01-01,2019,01,01
4217,2019-01-03,2019,01,03
4218,2019-01-04,2019,01,04
4219,2019-01-05,2019,01,05
4220,2019-01-06,2019,01,06
4221,2019-01-07,2019,01,07
4222,2019-01-08,2019,01,08
4223,2019-01-09,2019,01,09
4224,2019-01-11,2019,01,11
4225,2019-01-12,2019,01,12
4226,2019-01-14,2019,01,14
4227,2019-01-15,2019,01,15
4228,2019-01-17,2019,01,17
4229,2019-01-18,2019,01,18
4230,2019-01-19,2019,01,19
4231,2019-01-20,2019,01,20
4232,2019-01-22,2019,01,22
4233,2019-01-23,2019,01,23
4234,2019-01-25,2019,01,25
4235,2019-01-26,2019,01,26
4236,2019-01-30,2019,01,30
4237,2019-01-31,2019,01,31
4238,2019-02-01,2019,02,01
4239,2019-02-02,2019,02,02
4240,2019-02-03,2019,02,03
4241,2019-02-05,2019,02,05
4242,2019-02-06,2019,02,06
4243,2019-02-07,2019,02,07
4244,2019-02-08,2019,02,08
4245,2019-02-09,2019,02,09
4246,2019-02-10,2019,02,10
4247,2019-02-11,2019,02,11
4248,2019-02-12,2019,02,12
4249,2019-02-13,2019,02,13
4250,2019-02-14,2019,02,14
4251,2019-02-16,2019,02,16
4252,2019-02-17,2019,02,17
4253,2019-02-18,2019,02,18
4254,2019-02-19,2019,02,19
4255,2019-02-20,2019,02,20
4256,2019-02-21,2019,02,21
4257,2019-02-22,2019,02,22
4258,2019-02-23,2019,02,23
4259,2019-02-24,2019,02,24
4260,2019-02-25,2019,02,25
4261,2019-02-26,2019,02,26
4262,2019-02-27,2019,02,27
4263,2019-02-28,2019,02,28
4264,2019-03-01,2019,03,01
4265,2019-03-02,2019,03,02
4266,2019-03-03,2019,03,03
4267,2019-03-04,2019,03,04
4268,2019-03-06,2019,03,06
4269,2019-03-07,2019,03,07
4270,2019-03-08,2019,03,08
4271,2019-03-11,2019,03,11
4272,2019-03-12,2019,03,12
4273,2019-03-13,2019,03,13
4274,2019-03-14,2019,03,14
4275,2019-03-15,2019,03,15
4276,2019-03-16,2019,03,16
4277,2019-03-17,2019,03,17
4278,2019-03-18,2019,03,18
4279,2019-03-19,2019,03,19
4280,2019-03-20,2019,03,20
4281,2019-03-21,2019,03,21
4282,2019-03-22,2019,03,22
4283,2019-03-23,2019,03,23
4284,2019-03-24,2019,03,24
4285,2019-03-25,2019,03,25
4286,2019-03-26,2019,03,26
4287,2019-03-27,2019,03,27
4288,2019-03-28,2019,03,28
4289,2019-03-29,2019,03,29
4290,2019-03-30,2019,03,30
4291,2019-03-31,2019,03,31
4292,2019-04-01,2019,04,01
4293,2019-04-02,2019,04,02
4294,2019-04-03,2019,04,03
4295,2019-04-04,2019,04,04
4296,2019-04-05,2019,04,05
4297,2019-04-06,2019,04,06
4298,2019-04-07,2019,04,07
4299,2019-04-08,2019,04,08
4300,2019-04-09,2019,04,09
4301,2019-04-10,2019,04,10
4302,2019-04-11,2019,04,11
4303,2019-04-12,2019,04,12
4304,2019-04-13,2019,04,13
4305,2019-04-14,2019,04,14
4306,2019-04-15,2019,04,15
4307,2019-04-16,2019,04,16
4308,2019-04-17,2019,04,17
4309,2019-04-18,2019,04,18
4310,2019-04-19,2019,04,19
4311,2019-04-20,2019,04,20
4312,2019-04-21,2019,04,21
4313,2019-04-22,2019,04,22
4314,2019-04-23,2019,04,23
4315,2019-04-24,2019,04,24
4316,2019-04-25,2019,04,25
4317,2019-04-26,2019,04,26
4318,2019-04-27,2019,04,27
4319,2019-04-28,2019,04,28
4320,2019-04-29,2019,04,29
4321,2019-04-30,2019,04,30
4322,2019-05-01,2019,05,01
4323,2019-05-02,2019,05,02
4324,2019-05-03,2019,05,03
4325,2019-05-04,2019,05,04
4326,2019-05-05,2019,05,05
4327,2019-05-06,2019,05,06
4328,2019-05-07,2019,05,07
4329,2019-05-08,2019,05,08
4330,2019-05-09,2019,05,09
4331,2019-05-10,2019,05,10
4332,2019-05-11,2019,05,11
4333,2019-05-12,2019,05,12
4334,2019-05-13,2019,05,13
4335,2019-05-14,2019,05,14
4336,2019-05-15,2019,05,15
4337,2019-05-16,2019,05,16
4338,2019-05-17,2019,05,17
4339,2019-05-18,2019,05,18
4340,2019-05-19,2019,05,19
4341,2019-05-20,2019,05,20
4342,2019-05-21,2019,05,21
4343,2019-05-22,2019,05,22
4344,2019-05-23,2019,05,23
4345,2019-05-24,2019,05,24
4346,2019-05-25,2019,05,25
4347,2019-05-26,2019,05,26
4348,2019-05-27,2019,05,27
4349,2019-05-28,2019,05,28
4350,2019-05-29,2019,05,29
4351,2019-05-30,2019,05,30
4352,2019-05-31,2019,05,31
4353,2019-06-01,2019,06,01
4354,2019-06-02,2019,06,02
4355,2019-06-03,2019,06,03
4356,2019-06-04,2019,06,04
4357,2019-06-05,2019,06,05
4358,2019-06-06,2019,06,06
4359,2019-06-07,2019,06,07
4360,2019-06-08,2019,06,08
4361,2019-06-09,2019,06,09
4362,2019-06-10,2019,06,10
4363,2019-06-11,2019,06,11
4364,2019-06-12,2019,06,12
4365,2019-06-13,2019,06,13
4366,2019-06-14,2019,06,14
4367,2019-06-15,2019,06,15
4368,2019-06-16,2019,06,16
4369,2019-06-17,2019,06,17
4370,2019-06-18,2019,06,18
4371,2019-06-19,2019,06,19
4372,2019-06-20,2019,06,20
4373,2019-06-21,2019,06,21
4374,2019-06-22,2019,06,22
4375,2019-06-23,2019,06,23
4376,2019-06-24,2019,06,24
4377,2019-06-25,2019,06,25
4378,2019-06-26,2019,06,26
4379,2019-06-27,2019,06,27
4380,2019-06-28,2019,06,28
4381,2019-06-29,2019,06,29
4382,2019-06-30,2019,06,30
4383,2019-07-01,2019,07,01
4384,2019-07-02,2019,07,02
4385,2019-07-03,2019,07,03
4386,2019-07-05,2019,07,05
4387,2019-07-06,2019,07,06
4388,2019-07-07,2019,07,07
4389,2019-07-08,2019,07,08
4390,2019-07-09,2019,07,09
4391,2019-07-10,2019,07,10
4392,2019-07-11,2019,07,11
4393,2019-07-12,2019,07,12
4394,2019-07-13,2019,07,13
4395,2019-07-14,2019,07,14
4396,2019-07-15,2019,07,15
4397,2019-07-16,2019,07,16
4398,2019-07-17,2019,07,17
4399,2019-07-18,2019,07,18
4400,2019-07-19,2019,07,19
4401,2019-07-20,2019,07,20
4402,2019-07-21,2019,07,21
4403,2019-07-22,2019,07,22
4404,2019-07-23,2019,07,23
4405,2019-07-24,2019,07,24
4406,2019-07-25,2019,07,25
4407,2019-07-26,2019,07,26
4408,2019-07-27,2019,07,27
4409,2019-07-28,2019,07,28
4410,2019-07-29,2019,07,29
4411,2019-07-30,2019,07,30
4412,2019-07-31,2019,07,31
4413,2019-08-01,2019,08,01
4414,2019-08-02,2019,08,02
4415,2019-08-03,2019,08,03
4416,2019-08-04,2019,08,04
4417,2019-08-05,2019,08,05
4418,2019-08-06,2019,08,06
4419,2019-08-07,2019,08,07
4420,2019-08-08,2019,08,08
4421,2019-08-09,2019,08,09
4422,2019-08-10,2019,08,10
4423,2019-08-11,2019,08,11
4424,2019-08-12,2019,08,12
4425,2019-08-13,2019,08,13
4426,2019-08-14,2019,08,14
4427,2019-08-15,2019,08,15
4428,2019-08-16,2019,08,16
4429,2019-08-17,2019,08,17
4430,2019-08-18,2019,08,18
4431,2019-08-19,2019,08,19
4432,2019-08-20,2019,08,20
4433,2019-08-21,2019,08,21
4434,2019-08-22,2019,08,22
4435,2019-08-23,2019,08,23
4436,2019-08-24,2019,08,24
4437,2019-08-25,2019,08,25
4438,2019-08-26,2019,08,26
4439,2019-08-27,2019,08,27
4440,2019-08-29,2019,08,29
4441,2019-08-30,2019,08,30
4442,2019-09-01,2019,09,01
4443,2019-09-02,2019,09,02
4444,2019-09-03,2019,09,03
4445,2019-09-04,2019,09,04
4446,2019-09-05,2019,09,05
4447,2019-09-06,2019,09,06
4448,2019-09-07,2019,09,07
4449,2019-09-09,2019,09,09
4450,2019-09-10,2019,09,10
4451,2019-09-11,2019,09,11
4452,2019-09-12,2019,09,12
4453,2019-09-13,2019,09,13
4454,2019-09-14,2019,09,14
4455,2019-09-15,2019,09,15
4456,2019-09-16,2019,09,16
4457,2019-09-17,2019,09,17
4458,2019-09-18,2019,09,18
4459,2019-09-19,2019,09,19
4460,2019-09-20,2019,09,20
4461,2019-09-21,2019,09,21
4462,2019-09-22,2019,09,22
4463,2019-09-23,2019,09,23
4464,2019-09-24,2019,09,24
4465,2019-09-25,2019,09,25
4466,2019-09-26,2019,09,26
4467,2019-09-27,2019,09,27
4468,2019-09-28,2019,09,28
4469,2019-09-30,2019,09,30
4470,2019-10-01,2019,10,01
4471,2019-10-04,2019,10,04
4472,2019-10-05,2019,10,05
4473,2019-10-06,2019,10,06
4474,2019-10-07,2019,10,07
4475,2019-10-08,2019,10,08
4476,2019-10-09,2019,10,09
4477,2019-10-10,2019,10,10
4478,2019-10-11,2019,10,11
4479,2019-10-12,2019,10,12
4480,2019-10-13,2019,10,13
4481,2019-10-14,2019,10,14
4482,2019-10-15,2019,10,15
4483,2019-10-16,2019,10,16
4484,2019-10-18,2019,10,18
4485,2019-10-19,2019,10,19
4486,2019-10-20,2019,10,20
4487,2019-10-22,2019,10,22
4488,2019-10-23,2019,10,23
4489,2019-10-24,2019,10,24
4490,2019-10-25,2019,10,25
4491,2019-10-26,2019,10,26
4492,2019-10-27,2019,10,27
4493,2019-10-28,2019,10,28
4494,2019-10-30,2019,10,30
4495,2019-10-31,2019,10,31
4496,2019-11-01,2019,11,01
4497,2019-11-03,2019,11,03
4498,2019-11-04,2019,11,04
4499,2019-11-05,2019,11,05
4500,2019-11-06,2019,11,06
4501,2019-11-08,2019,11,08
4502,2019-11-09,2019,11,09
4503,2019-11-10,2019,11,10
4504,2019-11-11,2019,11,11
4505,2019-11-12,2019,11,12
4506,2019-11-13,2019,11,13
4507,2019-11-14,2019,11,14
4508,2019-11-16,2019,11,16
4509,2019-11-17,2019,11,17
4510,2019-11-18,2019,11,18
4511,2019-11-22,2019,11,22
4512,2019-11-24,2019,11,24
4513,2019-11-25,2019,11,25
4514,2019-11-26,2019,11,26
4515,2019-11-27,2019,11,27
4516,2019-11-28,2019,11,28
4517,2019-11-29,2019,11,29
4518,2019-12-02,2019,12,02
4519,2019-12-03,2019,12,03
4520,2019-12-04,2019,12,04
4521,2019-12-05,2019,12,05
4522,2019-12-08,2019,12,08
4523,2019-12-09,2019,12,09
4524,2019-12-12,2019,12,12
4525,2019-12-13,2019,12,13
4526,2019-12-14,2019,12,14
4527,2019-12-16,2019,12,16
4528,2019-12-17,2019,12,17
4529,2019-12-18,2019,12,18
4530,2019-12-19,2019,12,19
4531,2019-12-20,2019,12,20
4532,2019-12-21,2019,12,21
4533,2019-12-22,2019,12,22
4534,2019-12-23,2019,12,23
4535,2019-12-24,2019,12,24
4536,2019-12-25,2019,12,25
4537,2019-12-27,2019,12,27
4538,2019-12-28,2019,12,28
4539,2019-12-29,2019,12,29
4540,2019-12-30,2019,12,30
4541,2019-12-31,2019,12,31
4542,2017-01-01,2017,01,01
4543,2017-01-17,2017,01,17
4544,2017-01-18,2017,01,18
4545,2017-01-27,2017,01,27
4546,2017-01-28,2017,01,28
4547,2017-01-30,2017,01,30
4548,2017-02-01,2017,02,01
4549,2017-02-04,2017,02,04
4550,2017-02-06,2017,02,06
4551,2017-02-19,2017,02,19
4552,2017-02-23,2017,02,23
4553,2017-03-15,2017,03,15
4554,2017-03-31,2017,03,31
4555,2017-09-20,2017,09,20
4556,2017-09-30,2017,09,30
4557,2017-11-07,2017,11,07
4558,2017-11-11,2017,11,11
4559,2017-11-12,2017,11,12
4560,2017-11-17,2017,11,17
4561,2017-11-24,2017,11,24
4562,2017-11-25,2017,11,25
4563,2017-11-28,2017,11,28
4564,2017-12-01,2017,12,01
4565,2017-12-03,2017,12,03
4566,2017-12-14,2017,12,14
4567,2017-12-15,2017,12,15
4568,2017-12-16,2017,12,16
4569,2017-12-17,2017,12,17
4570,2017-12-23,2017,12,23
4571,2017-12-24,2017,12,24
4572,2017-12-27,2017,12,27
4573,2018-01-06,2018,01,06
4574,2018-01-14,2018,01,14
4575,2018-01-18,2018,01,18
4576,2018-01-20,2018,01,20
4577,2018-01-22,2018,01,22
4578,2018-01-26,2018,01,26
4579,2018-01-27,2018,01,27
4580,2018-02-11,2018,02,11
4581,2018-02-16,2018,02,16
4582,2018-03-01,2018,03,01
4583,2018-03-09,2018,03,09
4584,2018-03-19,2018,03,19
4585,2018-10-12,2018,10,12
4586,2018-10-13,2018,10,13
4587,2018-11-07,2018,11,07
4588,2018-11-11,2018,11,11
4589,2018-11-23,2018,11,23
4590,2018-12-01,2018,12,01
4591,2018-12-05,2018,12,05
4592,2018-12-06,2018,12,06
4593,2018-12-09,2018,12,09
4594,2018-12-11,2018,12,11
4595,2018-12-13,2018,12,13
4596,2018-12-21,2018,12,21
4597,2019-01-02,2019,01,02
4598,2019-01-10,2019,01,10
4599,2019-01-13,2019,01,13
4600,2019-01-16,2019,01,16
4601,2019-01-21,2019,01,21
4602,2019-01-24,2019,01,24
4603,2019-01-27,2019,01,27
4604,2019-01-28,2019,01,28
4605,2019-01-29,2019,01,29
4606,2019-02-04,2019,02,04
4607,2019-02-15,2019,02,15
4608,2019-03-05,2019,03,05
4609,2019-03-09,2019,03,09
4610,2019-03-10,2019,03,10
4611,2019-07-04,2019,07,04
4612,2019-08-28,2019,08,28
4613,2019-08-31,2019,08,31
4614,2019-09-08,2019,09,08
4615,2019-09-29,2019,09,29
4616,2019-10-02,2019,10,02
4617,2019-10-03,2019,10,03
4618,2019-10-17,2019,10,17
4619,2019-10-21,2019,10,21
4620,2019-10-29,2019,10,29
4621,2019-11-07,2019,11,07
4622,2019-11-15,2019,11,15
4623,2019-11-19,2019,11,19
4624,2019-11-21,2019,11,21
4625,2019-11-23,2019,11,23
4626,2019-11-30,2019,11,30
4627,2019-12-06,2019,12,06
4628,2019-12-07,2019,12,07
4629,2019-12-15,2019,12,15
4630,2019-12-26,2019,12,26
